Subject,Threshold,Metric,Network,ExpMin,RefMin,Value
PFM3T7T01,0.0,FNR_cort,Tpole,70,70,0.471014492753623
PFM3T7T01,0.0,FNR_cort,VAN,10,70,0.577813896789923
PFM3T7T01,0.0,FNR_cort,VAN,15,70,0.544087769199512
PFM3T7T01,0.0,FNR_cort,VAN,20,70,0.57984559122308
PFM3T7T01,0.0,FNR_cort,VAN,25,70,0.439252336448598
PFM3T7T01,0.0,FNR_cort,VAN,30,70,0.438033319788704
PFM3T7T01,0.0,FNR_cort,VAN,35,70,0.429500203169443
PFM3T7T01,0.0,FNR_cort,VAN,40,70,0.412027631044291
PFM3T7T01,0.0,FNR_cort,VAN,45,70,0.399431125558716
PFM3T7T01,0.0,FNR_cort,VAN,5,70,0.402681836651768
PFM3T7T01,0.0,FNR_cort,VAN,50,70,0.441690369768387
PFM3T7T01,0.0,FNR_cort,VAN,55,70,0.416497358797237
PFM3T7T01,0.0,FNR_cort,VAN,60,70,0.449410808614384
PFM3T7T01,0.0,FNR_cort,VAN,65,70,0.427062169849655
PFM3T7T01,0.0,FNR_cort,VAN,70,70,0.416497358797237
PFM3T7T01,0.0,FNR_cort,Vis,10,70,0.0838818092704103
PFM3T7T01,0.0,FNR_cort,Vis,15,70,0.0799607898053494
PFM3T7T01,0.0,FNR_cort,Vis,20,70,0.0803808990337488
PFM3T7T01,0.0,FNR_cort,Vis,25,70,0.0820613359473463
PFM3T7T01,0.0,FNR_cort,Vis,30,70,0.0801008262148158
PFM3T7T01,0.0,FNR_cort,Vis,35,70,0.063436493488307
PFM3T7T01,0.0,FNR_cort,Vis,40,70,0.0819212995378799
PFM3T7T01,0.0,FNR_cort,Vis,45,70,0.0903234841058675
PFM3T7T01,0.0,FNR_cort,Vis,5,70,0.0978854502170564
PFM3T7T01,0.0,FNR_cort,Vis,50,70,0.0838818092704103
PFM3T7T01,0.0,FNR_cort,Vis,55,70,0.0808010082621482
PFM3T7T01,0.0,FNR_cort,Vis,60,70,0.0780002800728189
PFM3T7T01,0.0,FNR_cort,Vis,65,70,0.0691779862764319
PFM3T7T01,0.0,FNR_cort,Vis,70,70,0.0719787144657611
PFM3T7T01,0.0,FN_cort,Aud,10,70,3174.0
PFM3T7T01,0.0,FN_cort,Aud,15,70,2658.0
PFM3T7T01,0.0,FN_cort,Aud,20,70,2507.0
PFM3T7T01,0.0,FN_cort,Aud,25,70,2733.0
PFM3T7T01,0.0,FN_cort,Aud,30,70,2582.0
PFM3T7T01,0.0,FN_cort,Aud,35,70,2663.0
PFM3T7T01,0.0,FN_cort,Aud,40,70,2465.0
PFM3T7T01,0.0,FN_cort,Aud,45,70,2407.0
PFM3T7T01,0.0,FN_cort,Aud,5,70,3920.0
PFM3T7T01,0.0,FN_cort,Aud,50,70,2258.0
PFM3T7T01,0.0,FN_cort,Aud,55,70,2377.0
PFM3T7T01,0.0,FN_cort,Aud,60,70,2338.0
PFM3T7T01,0.0,FN_cort,Aud,65,70,2296.0
PFM3T7T01,0.0,FN_cort,Aud,70,70,2221.0
PFM3T7T01,0.0,FN_cort,AMN,10,70,120.0
PFM3T7T01,0.0,FN_cort,AMN,15,70,196.0
PFM3T7T01,0.0,FN_cort,AMN,20,70,272.0
PFM3T7T01,0.0,FN_cort,AMN,25,70,241.0
PFM3T7T01,0.0,FN_cort,AMN,30,70,255.0
PFM3T7T01,0.0,FN_cort,AMN,35,70,221.0
PFM3T7T01,0.0,FN_cort,AMN,40,70,238.0
PFM3T7T01,0.0,FN_cort,AMN,45,70,217.0
PFM3T7T01,0.0,FN_cort,AMN,5,70,310.0
PFM3T7T01,0.0,FN_cort,AMN,50,70,246.0
PFM3T7T01,0.0,FN_cort,AMN,55,70,215.0
PFM3T7T01,0.0,FN_cort,AMN,60,70,207.0
PFM3T7T01,0.0,FN_cort,AMN,65,70,281.0
PFM3T7T01,0.0,FN_cort,AMN,70,70,328.0
PFM3T7T01,0.0,FN_cort,DAN,10,70,3589.0
PFM3T7T01,0.0,FN_cort,DAN,15,70,2665.0
PFM3T7T01,0.0,FN_cort,DAN,20,70,3156.0
PFM3T7T01,0.0,FN_cort,DAN,25,70,3255.0
PFM3T7T01,0.0,FN_cort,DAN,30,70,3252.0
PFM3T7T01,0.0,FN_cort,DAN,35,70,3155.0
PFM3T7T01,0.0,FN_cort,DAN,40,70,2930.0
PFM3T7T01,0.0,FN_cort,DAN,45,70,3045.0
PFM3T7T01,0.0,FN_cort,DAN,5,70,4778.0
PFM3T7T01,0.0,FN_cort,DAN,50,70,3064.0
PFM3T7T01,0.0,FN_cort,DAN,55,70,2901.0
PFM3T7T01,0.0,FN_cort,DAN,60,70,2849.0
PFM3T7T01,0.0,FN_cort,DAN,65,70,2974.0
PFM3T7T01,0.0,FN_cort,DAN,70,70,3120.0
PFM3T7T01,0.0,FN_cort,DMN,10,70,1881.0
PFM3T7T01,0.0,FN_cort,DMN,15,70,1651.0
PFM3T7T01,0.0,FN_cort,DMN,20,70,1821.0
PFM3T7T01,0.0,FN_cort,DMN,25,70,1746.0
PFM3T7T01,0.0,FN_cort,DMN,30,70,1560.0
PFM3T7T01,0.0,FN_cort,DMN,35,70,1553.0
PFM3T7T01,0.0,FN_cort,DMN,40,70,1533.0
PFM3T7T01,0.0,FN_cort,DMN,45,70,1620.0
PFM3T7T01,0.0,FN_cort,DMN,5,70,3316.0
PFM3T7T01,0.0,FN_cort,DMN,50,70,1662.0
PFM3T7T01,0.0,FN_cort,DMN,55,70,1520.0
PFM3T7T01,0.0,FN_cort,DMN,60,70,1507.0
PFM3T7T01,0.0,FN_cort,DMN,65,70,1489.0
PFM3T7T01,0.0,FN_cort,DMN,70,70,1649.0
PFM3T7T01,0.0,FN_cort,FP,10,70,1697.0
PFM3T7T01,0.0,FN_cort,FP,15,70,1704.0
PFM3T7T01,0.0,FN_cort,FP,20,70,1397.0
PFM3T7T01,0.0,FN_cort,FP,25,70,1232.0
PFM3T7T01,0.0,FN_cort,FP,30,70,989.0
PFM3T7T01,0.0,FN_cort,FP,35,70,962.0
PFM3T7T01,0.0,FN_cort,FP,40,70,965.0
PFM3T7T01,0.0,FN_cort,FP,45,70,941.0
PFM3T7T01,0.0,FN_cort,FP,5,70,1415.0
PFM3T7T01,0.0,FN_cort,FP,50,70,887.0
PFM3T7T01,0.0,FN_cort,FP,55,70,1007.0
PFM3T7T01,0.0,FN_cort,FP,60,70,1010.0
PFM3T7T01,0.0,FN_cort,FP,65,70,872.0
PFM3T7T01,0.0,FN_cort,FP,70,70,745.0
PFM3T7T01,0.0,FN_cort,MTL,10,70,1847.0
PFM3T7T01,0.0,FN_cort,MTL,15,70,1639.0
PFM3T7T01,0.0,FN_cort,MTL,20,70,1431.0
PFM3T7T01,0.0,FN_cort,MTL,25,70,969.0
PFM3T7T01,0.0,FN_cort,MTL,30,70,989.0
PFM3T7T01,0.0,FN_cort,MTL,35,70,1050.0
PFM3T7T01,0.0,FN_cort,MTL,40,70,1091.0
PFM3T7T01,0.0,FN_cort,MTL,45,70,1027.0
PFM3T7T01,0.0,FN_cort,MTL,5,70,2260.0
PFM3T7T01,0.0,FN_cort,MTL,50,70,958.0
PFM3T7T01,0.0,FN_cort,MTL,55,70,976.0
PFM3T7T01,0.0,FN_cort,MTL,60,70,970.0
PFM3T7T01,0.0,FN_cort,MTL,65,70,1013.0
PFM3T7T01,0.0,FN_cort,MTL,70,70,933.0
PFM3T7T01,0.0,FN_cort,PMN,10,70,644.0
PFM3T7T01,0.0,FN_cort,PMN,15,70,664.0
PFM3T7T01,0.0,FN_cort,PMN,20,70,613.0
PFM3T7T01,0.0,FN_cort,PMN,25,70,527.0
PFM3T7T01,0.0,FN_cort,PMN,30,70,591.0
PFM3T7T01,0.0,FN_cort,PMN,35,70,687.0
PFM3T7T01,0.0,FN_cort,PMN,40,70,485.0
PFM3T7T01,0.0,FN_cort,PMN,45,70,475.0
PFM3T7T01,0.0,FN_cort,PMN,5,70,588.0
PFM3T7T01,0.0,FN_cort,PMN,50,70,491.0
PFM3T7T01,0.0,FN_cort,PMN,55,70,456.0
PFM3T7T01,0.0,FN_cort,PMN,60,70,433.0
PFM3T7T01,0.0,FN_cort,PMN,65,70,320.0
PFM3T7T01,0.0,FN_cort,PMN,70,70,328.0
PFM3T7T01,0.0,FN_cort,PON,10,70,903.0
PFM3T7T01,0.0,FN_cort,PON,15,70,618.0
PFM3T7T01,0.0,FN_cort,PON,20,70,540.0
PFM3T7T01,0.0,FN_cort,PON,25,70,476.0
PFM3T7T01,0.0,FN_cort,PON,30,70,528.0
PFM3T7T01,0.0,FN_cort,PON,35,70,496.0
PFM3T7T01,0.0,FN_cort,PON,40,70,472.0
PFM3T7T01,0.0,FN_cort,PON,45,70,413.0
PFM3T7T01,0.0,FN_cort,PON,5,70,869.0
PFM3T7T01,0.0,FN_cort,PON,50,70,445.0
PFM3T7T01,0.0,FN_cort,PON,55,70,447.0
PFM3T7T01,0.0,FN_cort,PON,60,70,349.0
PFM3T7T01,0.0,FN_cort,PON,65,70,415.0
PFM3T7T01,0.0,FN_cort,PON,70,70,444.0
PFM3T7T01,0.0,FN_cort,SCAN,10,70,971.0
PFM3T7T01,0.0,FN_cort,SCAN,15,70,741.0
PFM3T7T01,0.0,FN_cort,SCAN,20,70,650.0
PFM3T7T01,0.0,FN_cort,SCAN,25,70,552.0
PFM3T7T01,0.0,FN_cort,SCAN,30,70,501.0
PFM3T7T01,0.0,FN_cort,SCAN,35,70,548.0
PFM3T7T01,0.0,FN_cort,SCAN,40,70,551.0
PFM3T7T01,0.0,FN_cort,SCAN,45,70,569.0
PFM3T7T01,0.0,FN_cort,SCAN,5,70,975.0
PFM3T7T01,0.0,FN_cort,SCAN,50,70,568.0
PFM3T7T01,0.0,FN_cort,SCAN,55,70,582.0
PFM3T7T01,0.0,FN_cort,SCAN,60,70,549.0
PFM3T7T01,0.0,FN_cort,SCAN,65,70,491.0
PFM3T7T01,0.0,FN_cort,SCAN,70,70,477.0
PFM3T7T01,0.0,FN_cort,SMd,10,70,2021.0
PFM3T7T01,0.0,FN_cort,SMd,15,70,1862.0
PFM3T7T01,0.0,FN_cort,SMd,20,70,1727.0
PFM3T7T01,0.0,FN_cort,SMd,25,70,1525.0
PFM3T7T01,0.0,FN_cort,SMd,30,70,1518.0
PFM3T7T01,0.0,FN_cort,SMd,35,70,1497.0
PFM3T7T01,0.0,FN_cort,SMd,40,70,1403.0
PFM3T7T01,0.0,FN_cort,SMd,45,70,1400.0
PFM3T7T01,0.0,FN_cort,SMd,5,70,2226.0
PFM3T7T01,0.0,FN_cort,SMd,50,70,1399.0
PFM3T7T01,0.0,FN_cort,SMd,55,70,1408.0
PFM3T7T01,0.0,FN_cort,SMd,60,70,1369.0
PFM3T7T01,0.0,FN_cort,SMd,65,70,1407.0
PFM3T7T01,0.0,FN_cort,SMd,70,70,1384.0
PFM3T7T01,0.0,FN_cort,SMl,10,70,1078.0
PFM3T7T01,0.0,FN_cort,SMl,15,70,975.0
PFM3T7T01,0.0,FN_cort,SMl,20,70,947.0
PFM3T7T01,0.0,FN_cort,SMl,25,70,973.0
PFM3T7T01,0.0,FN_cort,SMl,30,70,913.0
PFM3T7T01,0.0,FN_cort,SMl,35,70,1017.0
PFM3T7T01,0.0,FN_cort,SMl,40,70,1156.0
PFM3T7T01,0.0,FN_cort,SMl,45,70,1108.0
PFM3T7T01,0.0,FN_cort,SMl,5,70,1081.0
PFM3T7T01,0.0,FN_cort,SMl,50,70,1108.0
PFM3T7T01,0.0,FN_cort,SMl,55,70,1121.0
PFM3T7T01,0.0,FN_cort,SMl,60,70,983.0
PFM3T7T01,0.0,FN_cort,SMl,65,70,916.0
PFM3T7T01,0.0,FN_cort,SMl,70,70,888.0
PFM3T7T01,0.0,FN_cort,Sal,10,70,796.0
PFM3T7T01,0.0,FN_cort,Sal,15,70,661.0
PFM3T7T01,0.0,FN_cort,Sal,20,70,542.0
PFM3T7T01,0.0,FN_cort,Sal,25,70,610.0
PFM3T7T01,0.0,FN_cort,Sal,30,70,564.0
PFM3T7T01,0.0,FN_cort,Sal,35,70,617.0
PFM3T7T01,0.0,FN_cort,Sal,40,70,607.0
PFM3T7T01,0.0,FN_cort,Sal,45,70,680.0
PFM3T7T01,0.0,FN_cort,Sal,5,70,655.0
PFM3T7T01,0.0,FN_cort,Sal,50,70,642.0
PFM3T7T01,0.0,FN_cort,Sal,55,70,570.0
PFM3T7T01,0.0,FN_cort,Sal,60,70,484.0
PFM3T7T01,0.0,FN_cort,Sal,65,70,439.0
PFM3T7T01,0.0,FN_cort,Sal,70,70,413.0
PFM3T7T01,0.0,FN_cort,Tpole,10,70,322.0
PFM3T7T01,0.0,FN_cort,Tpole,15,70,260.0
PFM3T7T01,0.0,FN_cort,Tpole,20,70,244.0
PFM3T7T01,0.0,FN_cort,Tpole,25,70,194.0
PFM3T7T01,0.0,FN_cort,Tpole,30,70,202.0
PFM3T7T01,0.0,FN_cort,Tpole,35,70,201.0
PFM3T7T01,0.0,FN_cort,Tpole,40,70,210.0
PFM3T7T01,0.0,FN_cort,Tpole,45,70,223.0
PFM3T7T01,0.0,FN_cort,Tpole,5,70,362.0
PFM3T7T01,0.0,FN_cort,Tpole,50,70,229.0
PFM3T7T01,0.0,FN_cort,Tpole,55,70,230.0
PFM3T7T01,0.0,FN_cort,Tpole,60,70,233.0
PFM3T7T01,0.0,FN_cort,Tpole,65,70,266.0
PFM3T7T01,0.0,FN_cort,Tpole,70,70,260.0
PFM3T7T01,0.0,FN_cort,VAN,10,70,1422.0
PFM3T7T01,0.0,FN_cort,VAN,15,70,1339.0
PFM3T7T01,0.0,FN_cort,VAN,20,70,1427.0
PFM3T7T01,0.0,FN_cort,VAN,25,70,1081.0
PFM3T7T01,0.0,FN_cort,VAN,30,70,1078.0
PFM3T7T01,0.0,FN_cort,VAN,35,70,1057.0
PFM3T7T01,0.0,FN_cort,VAN,40,70,1014.0
PFM3T7T01,0.0,FN_cort,VAN,45,70,983.0
PFM3T7T01,0.0,FN_cort,VAN,5,70,991.0
PFM3T7T01,0.0,FN_cort,VAN,50,70,1087.0
PFM3T7T01,0.0,FN_cort,VAN,55,70,1025.0
PFM3T7T01,0.0,FN_cort,VAN,60,70,1106.0
PFM3T7T01,0.0,FN_cort,VAN,65,70,1051.0
PFM3T7T01,0.0,FN_cort,VAN,70,70,1025.0
PFM3T7T01,0.0,FN_cort,Vis,10,70,599.0
PFM3T7T01,0.0,FN_cort,Vis,15,70,571.0
PFM3T7T01,0.0,FN_cort,Vis,20,70,574.0
PFM3T7T01,0.0,FN_cort,Vis,25,70,586.0
PFM3T7T01,0.0,FN_cort,Vis,30,70,572.0
PFM3T7T01,0.0,FN_cort,Vis,35,70,453.0
PFM3T7T01,0.0,FN_cort,Vis,40,70,585.0
PFM3T7T01,0.0,FN_cort,Vis,45,70,645.0
PFM3T7T01,0.0,FN_cort,Vis,5,70,699.0
PFM3T7T01,0.0,FN_cort,Vis,50,70,599.0
PFM3T7T01,0.0,FN_cort,Vis,55,70,577.0
PFM3T7T01,0.0,FN_cort,Vis,60,70,557.0
PFM3T7T01,0.0,FN_cort,Vis,65,70,494.0
PFM3T7T01,0.0,FN_cort,Vis,70,70,514.0
PFM3T7T01,0.0,FPR_cort,Aud,10,70,0.0045016077170418
PFM3T7T01,0.0,FPR_cort,Aud,15,70,0.0077354157096922
PFM3T7T01,0.0,FPR_cort,Aud,20,70,0.0109875976113918
PFM3T7T01,0.0,FPR_cort,Aud,25,70,0.0081212677997243
PFM3T7T01,0.0,FPR_cort,Aud,30,70,0.0078640330730362
PFM3T7T01,0.0,FPR_cort,Aud,35,70,0.0090399632521819
PFM3T7T01,0.0,FPR_cort,Aud,40,70,0.0107854846118512
PFM3T7T01,0.0,FPR_cort,Aud,45,70,0.0100505282498852
PFM3T7T01,0.0,FPR_cort,Aud,5,70,0.0018190169958658
PFM3T7T01,0.0,FPR_cort,Aud,50,70,0.011005971520441
PFM3T7T01,0.0,FPR_cort,Aud,55,70,0.0095360587965089
PFM3T7T01,0.0,FPR_cort,Aud,60,70,0.00929719797887
PFM3T7T01,0.0,FPR_cort,Aud,65,70,0.0095176848874598
PFM3T7T01,0.0,FPR_cort,Aud,70,70,0.0105466237942122
PFM3T7T01,0.0,FPR_cort,AMN,10,70,0.174195464162429
PFM3T7T01,0.0,FPR_cort,AMN,15,70,0.126480086114101
PFM3T7T01,0.0,FPR_cort,AMN,20,70,0.100367469655915
PFM3T7T01,0.0,FPR_cort,AMN,25,70,0.100887123714784
PFM3T7T01,0.0,FPR_cort,AMN,30,70,0.0978805538027542
PFM3T7T01,0.0,FPR_cort,AMN,35,70,0.0978619947292231
PFM3T7T01,0.0,FPR_cort,AMN,40,70,0.0964700642143944
PFM3T7T01,0.0,FPR_cort,AMN,45,70,0.101777959244275
PFM3T7T01,0.0,FPR_cort,AMN,5,70,0.178723878104005
PFM3T7T01,0.0,FPR_cort,AMN,50,70,0.0982331761998441
PFM3T7T01,0.0,FPR_cort,AMN,55,70,0.0978434356556921
PFM3T7T01,0.0,FPR_cort,AMN,60,70,0.0877844178018633
PFM3T7T01,0.0,FPR_cort,AMN,65,70,0.0742734122712594
PFM3T7T01,0.0,FPR_cort,AMN,70,70,0.0650309936527969
PFM3T7T01,0.0,FPR_cort,DAN,10,70,0.0226644130301168
PFM3T7T01,0.0,FPR_cort,DAN,15,70,0.0259680393362016
PFM3T7T01,0.0,FPR_cort,DAN,20,70,0.026160110633067
PFM3T7T01,0.0,FPR_cort,DAN,25,70,0.0237015980331899
PFM3T7T01,0.0,FPR_cort,DAN,30,70,0.0213775353411186
PFM3T7T01,0.0,FPR_cort,DAN,35,70,0.0202443146896128
PFM3T7T01,0.0,FPR_cort,DAN,40,70,0.017440073755378
PFM3T7T01,0.0,FPR_cort,DAN,45,70,0.0148086969883221
PFM3T7T01,0.0,FPR_cort,DAN,5,70,0.0224531346035648
PFM3T7T01,0.0,FPR_cort,DAN,50,70,0.0152120467117394
PFM3T7T01,0.0,FPR_cort,DAN,55,70,0.0150775968039336
PFM3T7T01,0.0,FPR_cort,DAN,60,70,0.0146934542102028
PFM3T7T01,0.0,FPR_cort,DAN,65,70,0.0115050706822372
PFM3T7T01,0.0,FPR_cort,DAN,70,70,0.0135218192993239
PFM3T7T01,0.0,FPR_cort,DMN,10,70,0.0296151209479973
PFM3T7T01,0.0,FPR_cort,DMN,15,70,0.0238566252081089
PFM3T7T01,0.0,FPR_cort,DMN,20,70,0.0210361374987758
PFM3T7T01,0.0,FPR_cort,DMN,25,70,0.0150817745568505
PFM3T7T01,0.0,FPR_cort,DMN,30,70,0.014846733914406
PFM3T7T01,0.0,FPR_cort,DMN,35,70,0.0159827636862207
PFM3T7T01,0.0,FPR_cort,DMN,40,70,0.0142003721476839
PFM3T7T01,0.0,FPR_cort,DMN,45,70,0.0121437665262952
PFM3T7T01,0.0,FPR_cort,DMN,5,70,0.0220154735089609
PFM3T7T01,0.0,FPR_cort,DMN,50,70,0.0128293017334247
PFM3T7T01,0.0,FPR_cort,DMN,55,70,0.0141416119870728
PFM3T7T01,0.0,FPR_cort,DMN,60,70,0.0128488884536284
PFM3T7T01,0.0,FPR_cort,DMN,65,70,0.0114190578787582
PFM3T7T01,0.0,FPR_cort,DMN,70,70,0.0095779061796102
PFM3T7T01,0.0,FPR_cort,FP,10,70,0.0422537918837348
PFM3T7T01,0.0,FPR_cort,FP,15,70,0.0279321017320594
PFM3T7T01,0.0,FPR_cort,FP,20,70,0.0358138372517734
PFM3T7T01,0.0,FPR_cort,FP,25,70,0.0358330609969434
PFM3T7T01,0.0,FPR_cort,FP,30,70,0.0426574905323055
PFM3T7T01,0.0,FPR_cort,FP,35,70,0.0447336550106692
PFM3T7T01,0.0,FPR_cort,FP,40,70,0.0379668967108172
PFM3T7T01,0.0,FPR_cort,FP,45,70,0.0382937003787078
PFM3T7T01,0.0,FPR_cort,FP,5,70,0.0607854822276476
PFM3T7T01,0.0,FPR_cort,FP,50,70,0.0412926046252331
PFM3T7T01,0.0,FPR_cort,FP,55,70,0.037294065629866
PFM3T7T01,0.0,FPR_cort,FP,60,70,0.0343720563640208
PFM3T7T01,0.0,FPR_cort,FP,65,70,0.0330071704569484
PFM3T7T01,0.0,FPR_cort,FP,70,70,0.0377362117687768
PFM3T7T01,0.0,FPR_cort,MTL,10,70,0.0134319052284671
PFM3T7T01,0.0,FPR_cort,MTL,15,70,0.0108310323327692
PFM3T7T01,0.0,FPR_cort,MTL,20,70,0.0119176984056293
PFM3T7T01,0.0,FPR_cort,MTL,25,70,0.0141088447492652
PFM3T7T01,0.0,FPR_cort,MTL,30,70,0.017529170749087
PFM3T7T01,0.0,FPR_cort,MTL,35,70,0.0177251269261601
PFM3T7T01,0.0,FPR_cort,MTL,40,70,0.019506546717734
PFM3T7T01,0.0,FPR_cort,MTL,45,70,0.0216086220717912
PFM3T7T01,0.0,FPR_cort,MTL,5,70,0.0118108132181349
PFM3T7T01,0.0,FPR_cort,MTL,50,70,0.0225349603634096
PFM3T7T01,0.0,FPR_cort,MTL,55,70,0.0224102609779995
PFM3T7T01,0.0,FPR_cort,MTL,60,70,0.0205219559989311
PFM3T7T01,0.0,FPR_cort,MTL,65,70,0.0159971497283335
PFM3T7T01,0.0,FPR_cort,MTL,70,70,0.0149817404471364
PFM3T7T01,0.0,FPR_cort,PMN,10,70,0.0201556852933
PFM3T7T01,0.0,FPR_cort,PMN,15,70,0.0131359466221852
PFM3T7T01,0.0,FPR_cort,PMN,20,70,0.0129448151237142
PFM3T7T01,0.0,FPR_cort,PMN,25,70,0.0130664442591048
PFM3T7T01,0.0,FPR_cort,PMN,30,70,0.0101647206005004
PFM3T7T01,0.0,FPR_cort,PMN,35,70,0.0060119544064498
PFM3T7T01,0.0,FPR_cort,PMN,40,70,0.0096087016958576
PFM3T7T01,0.0,FPR_cort,PMN,45,70,0.0086530442035029
PFM3T7T01,0.0,FPR_cort,PMN,5,70,0.0427265777036419
PFM3T7T01,0.0,FPR_cort,PMN,50,70,0.0079058938003892
PFM3T7T01,0.0,FPR_cort,PMN,55,70,0.0088268001112037
PFM3T7T01,0.0,FPR_cort,PMN,60,70,0.0103558520989714
PFM3T7T01,0.0,FPR_cort,PMN,65,70,0.0150646371976647
PFM3T7T01,0.0,FPR_cort,PMN,70,70,0.0154642757853767
PFM3T7T01,0.0,FPR_cort,PON,10,70,0.0044239343522839
PFM3T7T01,0.0,FPR_cort,PON,15,70,0.0129421765757013
PFM3T7T01,0.0,FPR_cort,PON,20,70,0.0113287416942801
PFM3T7T01,0.0,FPR_cort,PON,25,70,0.010860325115803
PFM3T7T01,0.0,FPR_cort,PON,30,70,0.0092642389965476
PFM3T7T01,0.0,FPR_cort,PON,35,70,0.0077722454502871
PFM3T7T01,0.0,FPR_cort,PON,40,70,0.0086570323207439
PFM3T7T01,0.0,FPR_cort,PON,45,70,0.0106174424454815
PFM3T7T01,0.0,FPR_cort,PON,5,70,0.0075467115421314
PFM3T7T01,0.0,FPR_cort,PON,50,70,0.0088478687045679
PFM3T7T01,0.0,FPR_cort,PON,55,70,0.0082406620287642
PFM3T7T01,0.0,FPR_cort,PON,60,70,0.0094203778560399
PFM3T7T01,0.0,FPR_cort,PON,65,70,0.0084661959369199
PFM3T7T01,0.0,FPR_cort,PON,70,70,0.0082233132665984
PFM3T7T01,0.0,FPR_cort,SCAN,10,70,0.001771940796331
PFM3T7T01,0.0,FPR_cort,SCAN,15,70,0.0053331943575846
PFM3T7T01,0.0,FPR_cort,SCAN,20,70,0.0080779653950385
PFM3T7T01,0.0,FPR_cort,SCAN,25,70,0.0107879924953096
PFM3T7T01,0.0,FPR_cort,SCAN,30,70,0.0098325342227781
PFM3T7T01,0.0,FPR_cort,SCAN,35,70,0.0088770759502466
PFM3T7T01,0.0,FPR_cort,SCAN,40,70,0.008529636578417
PFM3T7T01,0.0,FPR_cort,SCAN,45,70,0.0063407685358904
PFM3T7T01,0.0,FPR_cort,SCAN,5,70,0.0030748384406921
PFM3T7T01,0.0,FPR_cort,SCAN,50,70,0.0066882079077201
PFM3T7T01,0.0,FPR_cort,SCAN,55,70,0.0066013480647627
PFM3T7T01,0.0,FPR_cort,SCAN,60,70,0.0078173858661663
PFM3T7T01,0.0,FPR_cort,SCAN,65,70,0.0130637203807936
PFM3T7T01,0.0,FPR_cort,SCAN,70,70,0.0146098255854353
PFM3T7T01,0.0,FPR_cort,SMd,10,70,0.001914486279515
PFM3T7T01,0.0,FPR_cort,SMd,15,70,0.0021094802524285
PFM3T7T01,0.0,FPR_cort,SMd,20,70,0.0032971708147202
PFM3T7T01,0.0,FPR_cort,SMd,25,70,0.0051407501949939
PFM3T7T01,0.0,FPR_cort,SMd,30,70,0.0049103027724597
PFM3T7T01,0.0,FPR_cort,SMd,35,70,0.0058498191874069
PFM3T7T01,0.0,FPR_cort,SMd,40,70,0.0072679571722328
PFM3T7T01,0.0,FPR_cort,SMd,45,70,0.0065057080053889
PFM3T7T01,0.0,FPR_cort,SMd,5,70,0.0007267957172232
PFM3T7T01,0.0,FPR_cort,SMd,50,70,0.0056193717648727
PFM3T7T01,0.0,FPR_cort,SMd,55,70,0.0058320924625966
PFM3T7T01,0.0,FPR_cort,SMd,60,70,0.0071261433737502
PFM3T7T01,0.0,FPR_cort,SMd,65,70,0.007604764943629
PFM3T7T01,0.0,FPR_cort,SMd,70,70,0.006948876125647
PFM3T7T01,0.0,FPR_cort,SMl,10,70,0.0307797298243158
PFM3T7T01,0.0,FPR_cort,SMl,15,70,0.0355393014628683
PFM3T7T01,0.0,FPR_cort,SMl,20,70,0.0358017778399944
PFM3T7T01,0.0,FPR_cort,SMl,25,70,0.0242703156715896
PFM3T7T01,0.0,FPR_cort,SMl,30,70,0.0192307692307692
PFM3T7T01,0.0,FPR_cort,SMl,35,70,0.0226079652831245
PFM3T7T01,0.0,FPR_cort,SMl,40,70,0.0184083432491076
PFM3T7T01,0.0,FPR_cort,SMl,45,70,0.0201056904878561
PFM3T7T01,0.0,FPR_cort,SMl,5,70,0.0412787849093582
PFM3T7T01,0.0,FPR_cort,SMl,50,70,0.0186883180513754
PFM3T7T01,0.0,FPR_cort,SMl,55,70,0.0189682928536432
PFM3T7T01,0.0,FPR_cort,SMl,60,70,0.0226079652831245
PFM3T7T01,0.0,FPR_cort,SMl,65,70,0.0361867431931126
PFM3T7T01,0.0,FPR_cort,SMl,70,70,0.0398614124728774
PFM3T7T01,0.0,FPR_cort,Sal,10,70,0.0119399885791414
PFM3T7T01,0.0,FPR_cort,Sal,15,70,0.0122514665420755
PFM3T7T01,0.0,FPR_cort,Sal,20,70,0.0134281610687155
PFM3T7T01,0.0,FPR_cort,Sal,25,70,0.0086867742996071
PFM3T7T01,0.0,FPR_cort,Sal,30,70,0.0093270345567495
PFM3T7T01,0.0,FPR_cort,Sal,35,70,0.0073889494540483
PFM3T7T01,0.0,FPR_cort,Sal,40,70,0.0075966014293377
PFM3T7T01,0.0,FPR_cort,Sal,45,70,0.0079772967173683
PFM3T7T01,0.0,FPR_cort,Sal,5,70,0.0194846770146568
PFM3T7T01,0.0,FPR_cort,Sal,50,70,0.0084791223243177
PFM3T7T01,0.0,FPR_cort,Sal,55,70,0.0098807731575213
PFM3T7T01,0.0,FPR_cort,Sal,60,70,0.0112305109969025
PFM3T7T01,0.0,FPR_cort,Sal,65,70,0.0101403381266331
PFM3T7T01,0.0,FPR_cort,Sal,70,70,0.0111785980030802
PFM3T7T01,0.0,FPR_cort,Tpole,10,70,0.013030920829086
PFM3T7T01,0.0,FPR_cort,Tpole,15,70,0.0106863744478423
PFM3T7T01,0.0,FPR_cort,Tpole,20,70,0.0168875297315664
